lesion_id,AKIEC,BCC,BEN_OTH,BKL,DF,INF,MAL_OTH,MEL,NV,SCCKA,VASC,label,source_lesion_id,pair_metadata_complete,existing_image_files,pair_files_complete,qc_available,target_probability,is_target_predicted,qc_pass,usable,selected_inventory,selected_usable,selection_reason
IL_8200270__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8200270,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8200270__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8200270,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8364095__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8364095,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8364095__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8364095,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8364095__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8364095,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8364095__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8364095,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8364095__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8364095,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8364095__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8364095,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9150280__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9150280,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9150280__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9150280,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9150280__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9150280,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9205436__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9205436,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9783995__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9783995,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9783995__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9783995,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9783995__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9783995,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9783995__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9783995,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9783995__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9783995,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9900993__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9900993,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9900993__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9900993,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9900993__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9900993,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9900993__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9900993,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_9900993__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_9900993,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_0402480__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0402480,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0402480__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0402480,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0485034__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0485034,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0485034__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0485034,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0485034__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0485034,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0485034__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0485034,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_0485034__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0485034,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_0485034__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0485034,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_0972770__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0972770,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0972770__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0972770,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0972770__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_0972770,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1037405__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_1037405,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1559121__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_1559121,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1559121__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_1559121,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1641261__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_1641261,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1641261__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_1641261,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1645941__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_1645941,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1735552__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_1735552,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1735552__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_1735552,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2493463__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_2493463,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2493463__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_2493463,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3528206__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3528206,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3528206__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3528206,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3650065__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3650065,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3650065__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3650065,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3650065__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3650065,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3650065__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3650065,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3954142__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3954142,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3954142__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3954142,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3954142__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3954142,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3954142__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3954142,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3954142__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_3954142,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4175497__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4175497,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4175497__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4175497,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4175497__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4175497,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4563820__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4563820,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4563820__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4563820,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4566979__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4566979,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4566979__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4566979,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4566979__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4566979,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4566979__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4566979,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4918167__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4918167,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4918167__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4918167,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4918167__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4918167,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4918167__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4918167,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4918167__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4918167,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4918167__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_4918167,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5104216__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_5104216,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5104216__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_5104216,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5104216__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_5104216,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5136335__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_5136335,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5375420__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_5375420,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5375420__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_5375420,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5473127__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_5473127,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5473127__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_5473127,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_6004998__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_6004998,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_6004998__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_6004998,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_6660320__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_6660320,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_6660320__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_6660320,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_6660320__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_6660320,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_6660320__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_6660320,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6921814__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_6921814,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_6921814__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_6921814,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7167860__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7167860,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7167860__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7167860,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7167860__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7167860,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7167860__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7167860,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7331633__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7331633,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7331633__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7331633,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7478633__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7478633,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7478633__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7478633,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7825634__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7825634,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7825634__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7825634,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7896547__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7896547,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7896547__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7896547,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_7896547__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_7896547,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_8102879__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_8102879,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_8124925__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_8124925,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_8124925__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_8124925,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_8124925__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_8124925,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_8439517__sdpair_000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_8439517,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_8439517__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_8439517,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_8698516__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_8698516,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_9408951__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_9408951,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_9475061__sdpair_001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_9475061,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_9475061__sdpair_003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_9475061,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_9475061__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_9475061,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_9480741__sdpair_002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_9480741,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_9480741__sdpair_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_9480741,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_9480741__sdpair_005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INF,IL_9480741,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0286681__sdpair_000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0286681,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0286681__sdpair_001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0286681,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0286681__sdpair_002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0286681,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0286681__sdpair_004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0286681,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_0335720__sdpair_003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0335720,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0335720__sdpair_005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0335720,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0868364__sdpair_000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0868364,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0868364__sdpair_003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0868364,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0868364__sdpair_005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0868364,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0960314__sdpair_002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0960314,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0960314__sdpair_003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0960314,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_0960314__sdpair_004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_0960314,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1274055__sdpair_001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_1274055,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1477835__sdpair_001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_1477835,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1651344__sdpair_000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_1651344,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1651344__sdpair_003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_1651344,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1651344__sdpair_004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_1651344,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1861760__sdpair_002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_1861760,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_1861760__sdpair_004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_1861760,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2014821__sdpair_000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_2014821,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2103836__sdpair_002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_2103836,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2103836__sdpair_004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_2103836,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2103836__sdpair_005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_2103836,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2972569__sdpair_002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_2972569,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2972569__sdpair_005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_2972569,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3032174__sdpair_000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_3032174,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3032174__sdpair_001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_3032174,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3032174__sdpair_002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_3032174,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3180618__sdpair_000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_3180618,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3180618__sdpair_003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_3180618,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3180618__sdpair_004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_3180618,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3180618__sdpair_005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_3180618,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3400636__sdpair_001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,IL_3400636,True,0,False,False,,False,False,False,True,False,missing_image_pair
