lesion_id,mask_id,dermoscopic_path,mask_path,foreground_ratio,status,image_size,mask_size
IL_4600654,IL_4600654,/marimo/milk10k/MILK10k_Training_Input/IL_4600654/ISIC_3729865.jpg,/marimo/milk10k_train_masks/IL_4600654_dermoscopic_mask.png,0.17657407407407408,valid,600x450,600x450
IL_4601924,IL_4601924,/marimo/milk10k/MILK10k_Training_Input/IL_4601924/ISIC_3631653.jpg,/marimo/milk10k_train_masks/IL_4601924_dermoscopic_mask.png,0.0,too_small,600x450,600x450
IL_4609095,IL_4609095,/marimo/milk10k/MILK10k_Training_Input/IL_4609095/ISIC_3666002.jpg,/marimo/milk10k_train_masks/IL_4609095_dermoscopic_mask.png,0.4759407407407407,valid,600x450,600x450
IL_4609448,IL_4609448,/marimo/milk10k/MILK10k_Training_Input/IL_4609448/ISIC_1675475.jpg,/marimo/milk10k_train_masks/IL_4609448_dermoscopic_mask.png,0.37915185185185185,valid,600x450,600x450
IL_4610207,IL_4610207,/marimo/milk10k/MILK10k_Training_Input/IL_4610207/ISIC_9674469.jpg,/marimo/milk10k_train_masks/IL_4610207_dermoscopic_mask.png,0.3004074074074074,valid,600x450,600x450
IL_4610618,IL_4610618,/marimo/milk10k/MILK10k_Training_Input/IL_4610618/ISIC_8469156.jpg,/marimo/milk10k_train_masks/IL_4610618_dermoscopic_mask.png,0.5432111111111111,valid,600x450,600x450
IL_4613455,IL_4613455,/marimo/milk10k/MILK10k_Training_Input/IL_4613455/ISIC_2410902.jpg,/marimo/milk10k_train_masks/IL_4613455_dermoscopic_mask.png,0.13147037037037038,valid,600x450,600x450
IL_4614364,IL_4614364,/marimo/milk10k/MILK10k_Training_Input/IL_4614364/ISIC_7382992.jpg,/marimo/milk10k_train_masks/IL_4614364_dermoscopic_mask.png,0.3219592592592593,valid,600x450,600x450
IL_4615108,IL_4615108,/marimo/milk10k/MILK10k_Training_Input/IL_4615108/ISIC_6952094.jpg,/marimo/milk10k_train_masks/IL_4615108_dermoscopic_mask.png,0.2830814814814815,valid,600x450,600x450
IL_4615374,IL_4615374,/marimo/milk10k/MILK10k_Training_Input/IL_4615374/ISIC_8746170.jpg,/marimo/milk10k_train_masks/IL_4615374_dermoscopic_mask.png,0.36305185185185185,valid,600x450,600x450
IL_4618514,IL_4618514,/marimo/milk10k/MILK10k_Training_Input/IL_4618514/ISIC_2812513.jpg,/marimo/milk10k_train_masks/IL_4618514_dermoscopic_mask.png,0.8633703703703703,valid,600x450,600x450
IL_4621496,IL_4621496,/marimo/milk10k/MILK10k_Training_Input/IL_4621496/ISIC_1219190.jpg,/marimo/milk10k_train_masks/IL_4621496_dermoscopic_mask.png,0.44832962962962963,valid,600x450,600x450
IL_4624720,IL_4624720,/marimo/milk10k/MILK10k_Training_Input/IL_4624720/ISIC_3354653.jpg,/marimo/milk10k_train_masks/IL_4624720_dermoscopic_mask.png,0.5832925925925926,valid,600x450,600x450
IL_4628159,IL_4628159,/marimo/milk10k/MILK10k_Training_Input/IL_4628159/ISIC_9881436.jpg,/marimo/milk10k_train_masks/IL_4628159_dermoscopic_mask.png,0.5625407407407408,valid,600x450,600x450
IL_4628367,IL_4628367,/marimo/milk10k/MILK10k_Training_Input/IL_4628367/ISIC_7451958.jpg,/marimo/milk10k_train_masks/IL_4628367_dermoscopic_mask.png,0.19895185185185185,valid,600x450,600x450
IL_4629787,IL_4629787,/marimo/milk10k/MILK10k_Training_Input/IL_4629787/ISIC_5501634.jpg,/marimo/milk10k_train_masks/IL_4629787_dermoscopic_mask.png,0.3289592592592593,valid,600x450,600x450
IL_4630533,IL_4630533,/marimo/milk10k/MILK10k_Training_Input/IL_4630533/ISIC_5156395.jpg,/marimo/milk10k_train_masks/IL_4630533_dermoscopic_mask.png,0.22598518518518518,valid,600x450,600x450
IL_4635992,IL_4635992,/marimo/milk10k/MILK10k_Training_Input/IL_4635992/ISIC_7982443.jpg,/marimo/milk10k_train_masks/IL_4635992_dermoscopic_mask.png,0.17564814814814814,valid,600x450,600x450
IL_4638658,IL_4638658,/marimo/milk10k/MILK10k_Training_Input/IL_4638658/ISIC_1029279.jpg,/marimo/milk10k_train_masks/IL_4638658_dermoscopic_mask.png,0.6622740740740741,valid,600x450,600x450
IL_4639886,IL_4639886,/marimo/milk10k/MILK10k_Training_Input/IL_4639886/ISIC_3302174.jpg,/marimo/milk10k_train_masks/IL_4639886_dermoscopic_mask.png,0.4370074074074074,valid,600x450,600x450
IL_4639919,IL_4639919,/marimo/milk10k/MILK10k_Training_Input/IL_4639919/ISIC_8021491.jpg,/marimo/milk10k_train_masks/IL_4639919_dermoscopic_mask.png,0.029985185185185184,valid,600x450,600x450
IL_4641417,IL_4641417,/marimo/milk10k/MILK10k_Training_Input/IL_4641417/ISIC_2897284.jpg,/marimo/milk10k_train_masks/IL_4641417_dermoscopic_mask.png,0.03724074074074074,valid,600x450,600x450
IL_4641431,IL_4641431,/marimo/milk10k/MILK10k_Training_Input/IL_4641431/ISIC_4794413.jpg,/marimo/milk10k_train_masks/IL_4641431_dermoscopic_mask.png,0.422962962962963,valid,600x450,600x450
IL_4642030,IL_4642030,/marimo/milk10k/MILK10k_Training_Input/IL_4642030/ISIC_4141476.jpg,/marimo/milk10k_train_masks/IL_4642030_dermoscopic_mask.png,0.2778814814814815,valid,600x450,600x450
IL_4642532,IL_4642532,/marimo/milk10k/MILK10k_Training_Input/IL_4642532/ISIC_8695042.jpg,/marimo/milk10k_train_masks/IL_4642532_dermoscopic_mask.png,0.19664814814814816,valid,600x450,600x450
IL_4644252,IL_4644252,/marimo/milk10k/MILK10k_Training_Input/IL_4644252/ISIC_3033732.jpg,/marimo/milk10k_train_masks/IL_4644252_dermoscopic_mask.png,0.3576925925925926,valid,600x450,600x450
IL_4645849,IL_4645849,/marimo/milk10k/MILK10k_Training_Input/IL_4645849/ISIC_0265421.jpg,/marimo/milk10k_train_masks/IL_4645849_dermoscopic_mask.png,0.17987777777777778,valid,600x450,600x450
IL_4647036,IL_4647036,/marimo/milk10k/MILK10k_Training_Input/IL_4647036/ISIC_9738040.jpg,/marimo/milk10k_train_masks/IL_4647036_dermoscopic_mask.png,0.22948148148148148,valid,600x450,600x450
IL_4647255,IL_4647255,/marimo/milk10k/MILK10k_Training_Input/IL_4647255/ISIC_4984773.jpg,/marimo/milk10k_train_masks/IL_4647255_dermoscopic_mask.png,0.4662851851851852,valid,600x450,600x450
IL_4652077,IL_4652077,/marimo/milk10k/MILK10k_Training_Input/IL_4652077/ISIC_0103392.jpg,/marimo/milk10k_train_masks/IL_4652077_dermoscopic_mask.png,0.3617851851851852,valid,600x450,600x450
IL_4652150,IL_4652150,/marimo/milk10k/MILK10k_Training_Input/IL_4652150/ISIC_0350483.jpg,/marimo/milk10k_train_masks/IL_4652150_dermoscopic_mask.png,0.641962962962963,valid,600x450,600x450
IL_4653785,IL_4653785,/marimo/milk10k/MILK10k_Training_Input/IL_4653785/ISIC_3931577.jpg,/marimo/milk10k_train_masks/IL_4653785_dermoscopic_mask.png,0.5268814814814815,valid,600x450,600x450
IL_4656673,IL_4656673,/marimo/milk10k/MILK10k_Training_Input/IL_4656673/ISIC_1840506.jpg,/marimo/milk10k_train_masks/IL_4656673_dermoscopic_mask.png,0.0844,valid,600x450,600x450
IL_4658276,IL_4658276,/marimo/milk10k/MILK10k_Training_Input/IL_4658276/ISIC_5498094.jpg,/marimo/milk10k_train_masks/IL_4658276_dermoscopic_mask.png,0.1398962962962963,valid,600x450,600x450
IL_4663094,IL_4663094,/marimo/milk10k/MILK10k_Training_Input/IL_4663094/ISIC_0613695.jpg,/marimo/milk10k_train_masks/IL_4663094_dermoscopic_mask.png,0.3411148148148148,valid,600x450,600x450
IL_4667770,IL_4667770,/marimo/milk10k/MILK10k_Training_Input/IL_4667770/ISIC_4308587.jpg,/marimo/milk10k_train_masks/IL_4667770_dermoscopic_mask.png,0.4469074074074074,valid,600x450,600x450
IL_4668896,IL_4668896,/marimo/milk10k/MILK10k_Training_Input/IL_4668896/ISIC_6895079.jpg,/marimo/milk10k_train_masks/IL_4668896_dermoscopic_mask.png,0.2498037037037037,valid,600x450,600x450
IL_4674217,IL_4674217,/marimo/milk10k/MILK10k_Training_Input/IL_4674217/ISIC_2973033.jpg,/marimo/milk10k_train_masks/IL_4674217_dermoscopic_mask.png,0.4001851851851852,valid,600x450,600x450
IL_4676732,IL_4676732,/marimo/milk10k/MILK10k_Training_Input/IL_4676732/ISIC_3661670.jpg,/marimo/milk10k_train_masks/IL_4676732_dermoscopic_mask.png,0.053877777777777774,valid,600x450,600x450
IL_4677643,IL_4677643,/marimo/milk10k/MILK10k_Training_Input/IL_4677643/ISIC_0758142.jpg,/marimo/milk10k_train_masks/IL_4677643_dermoscopic_mask.png,0.5180444444444444,valid,600x450,600x450
IL_4681416,IL_4681416,/marimo/milk10k/MILK10k_Training_Input/IL_4681416/ISIC_6842250.jpg,/marimo/milk10k_train_masks/IL_4681416_dermoscopic_mask.png,0.509325925925926,valid,600x450,600x450
IL_4682243,IL_4682243,/marimo/milk10k/MILK10k_Training_Input/IL_4682243/ISIC_6418734.jpg,/marimo/milk10k_train_masks/IL_4682243_dermoscopic_mask.png,0.2643333333333333,valid,600x450,600x450
IL_4682786,IL_4682786,/marimo/milk10k/MILK10k_Training_Input/IL_4682786/ISIC_2464952.jpg,/marimo/milk10k_train_masks/IL_4682786_dermoscopic_mask.png,0.5906296296296296,valid,600x450,600x450
IL_4686156,IL_4686156,/marimo/milk10k/MILK10k_Training_Input/IL_4686156/ISIC_3014842.jpg,/marimo/milk10k_train_masks/IL_4686156_dermoscopic_mask.png,0.42816296296296297,valid,600x450,600x450
IL_4686561,IL_4686561,/marimo/milk10k/MILK10k_Training_Input/IL_4686561/ISIC_7226778.jpg,/marimo/milk10k_train_masks/IL_4686561_dermoscopic_mask.png,0.2005,valid,600x450,600x450
IL_4686563,IL_4686563,/marimo/milk10k/MILK10k_Training_Input/IL_4686563/ISIC_0089407.jpg,/marimo/milk10k_train_masks/IL_4686563_dermoscopic_mask.png,0.3912888888888889,valid,600x450,600x450
IL_4687032,IL_4687032,/marimo/milk10k/MILK10k_Training_Input/IL_4687032/ISIC_1460320.jpg,/marimo/milk10k_train_masks/IL_4687032_dermoscopic_mask.png,0.6312222222222222,valid,600x450,600x450
IL_4688122,IL_4688122,/marimo/milk10k/MILK10k_Training_Input/IL_4688122/ISIC_2700220.jpg,/marimo/milk10k_train_masks/IL_4688122_dermoscopic_mask.png,0.02745925925925926,valid,600x450,600x450
IL_4689062,IL_4689062,/marimo/milk10k/MILK10k_Training_Input/IL_4689062/ISIC_8662550.jpg,/marimo/milk10k_train_masks/IL_4689062_dermoscopic_mask.png,0.41914444444444443,valid,600x450,600x450
IL_4689658,IL_4689658,/marimo/milk10k/MILK10k_Training_Input/IL_4689658/ISIC_1070964.jpg,/marimo/milk10k_train_masks/IL_4689658_dermoscopic_mask.png,0.6155518518518519,valid,600x450,600x450
IL_4692190,IL_4692190,/marimo/milk10k/MILK10k_Training_Input/IL_4692190/ISIC_0796805.jpg,/marimo/milk10k_train_masks/IL_4692190_dermoscopic_mask.png,0.6393333333333333,valid,600x450,600x450
IL_4692859,IL_4692859,/marimo/milk10k/MILK10k_Training_Input/IL_4692859/ISIC_3722799.jpg,/marimo/milk10k_train_masks/IL_4692859_dermoscopic_mask.png,0.5371111111111111,valid,600x450,600x450
IL_4693876,IL_4693876,/marimo/milk10k/MILK10k_Training_Input/IL_4693876/ISIC_9392626.jpg,/marimo/milk10k_train_masks/IL_4693876_dermoscopic_mask.png,0.3806074074074074,valid,600x450,600x450
IL_4696609,IL_4696609,/marimo/milk10k/MILK10k_Training_Input/IL_4696609/ISIC_7146069.jpg,/marimo/milk10k_train_masks/IL_4696609_dermoscopic_mask.png,0.6205185185185185,valid,600x450,600x450
IL_4700992,IL_4700992,/marimo/milk10k/MILK10k_Training_Input/IL_4700992/ISIC_9905593.jpg,/marimo/milk10k_train_masks/IL_4700992_dermoscopic_mask.png,0.2728703703703704,valid,600x450,600x450
IL_4701281,IL_4701281,/marimo/milk10k/MILK10k_Training_Input/IL_4701281/ISIC_2989365.jpg,/marimo/milk10k_train_masks/IL_4701281_dermoscopic_mask.png,0.31907407407407407,valid,600x450,600x450
IL_4702219,IL_4702219,/marimo/milk10k/MILK10k_Training_Input/IL_4702219/ISIC_9820266.jpg,/marimo/milk10k_train_masks/IL_4702219_dermoscopic_mask.png,0.5068148148148148,valid,600x450,600x450
IL_4703857,IL_4703857,/marimo/milk10k/MILK10k_Training_Input/IL_4703857/ISIC_6098668.jpg,/marimo/milk10k_train_masks/IL_4703857_dermoscopic_mask.png,0.3314111111111111,valid,600x450,600x450
IL_4705970,IL_4705970,/marimo/milk10k/MILK10k_Training_Input/IL_4705970/ISIC_7546221.jpg,/marimo/milk10k_train_masks/IL_4705970_dermoscopic_mask.png,0.26722962962962965,valid,600x450,600x450
IL_4706482,IL_4706482,/marimo/milk10k/MILK10k_Training_Input/IL_4706482/ISIC_8435693.jpg,/marimo/milk10k_train_masks/IL_4706482_dermoscopic_mask.png,0.13472592592592592,valid,600x450,600x450
IL_4706609,IL_4706609,/marimo/milk10k/MILK10k_Training_Input/IL_4706609/ISIC_5042253.jpg,/marimo/milk10k_train_masks/IL_4706609_dermoscopic_mask.png,0.5234148148148148,valid,600x450,600x450
IL_4708649,IL_4708649,/marimo/milk10k/MILK10k_Training_Input/IL_4708649/ISIC_2337700.jpg,/marimo/milk10k_train_masks/IL_4708649_dermoscopic_mask.png,0.46545555555555557,valid,600x450,600x450
IL_4708897,IL_4708897,/marimo/milk10k/MILK10k_Training_Input/IL_4708897/ISIC_3791559.jpg,/marimo/milk10k_train_masks/IL_4708897_dermoscopic_mask.png,0.5014555555555555,valid,600x450,600x450
IL_4711220,IL_4711220,/marimo/milk10k/MILK10k_Training_Input/IL_4711220/ISIC_0424213.jpg,/marimo/milk10k_train_masks/IL_4711220_dermoscopic_mask.png,0.348962962962963,valid,600x450,600x450
IL_4713878,IL_4713878,/marimo/milk10k/MILK10k_Training_Input/IL_4713878/ISIC_5835110.jpg,/marimo/milk10k_train_masks/IL_4713878_dermoscopic_mask.png,0.3592148148148148,valid,600x450,600x450
IL_4713984,IL_4713984,/marimo/milk10k/MILK10k_Training_Input/IL_4713984/ISIC_2475811.jpg,/marimo/milk10k_train_masks/IL_4713984_dermoscopic_mask.png,0.2293814814814815,valid,600x450,600x450
IL_4715886,IL_4715886,/marimo/milk10k/MILK10k_Training_Input/IL_4715886/ISIC_6818303.jpg,/marimo/milk10k_train_masks/IL_4715886_dermoscopic_mask.png,0.33054814814814815,valid,600x450,600x450
IL_4720043,IL_4720043,/marimo/milk10k/MILK10k_Training_Input/IL_4720043/ISIC_4552372.jpg,/marimo/milk10k_train_masks/IL_4720043_dermoscopic_mask.png,0.1476148148148148,valid,600x450,600x450
IL_4721897,IL_4721897,/marimo/milk10k/MILK10k_Training_Input/IL_4721897/ISIC_5276989.jpg,/marimo/milk10k_train_masks/IL_4721897_dermoscopic_mask.png,0.23452222222222222,valid,600x450,600x450
IL_4726113,IL_4726113,/marimo/milk10k/MILK10k_Training_Input/IL_4726113/ISIC_0865713.jpg,/marimo/milk10k_train_masks/IL_4726113_dermoscopic_mask.png,0.45189259259259257,valid,600x450,600x450
IL_4729044,IL_4729044,/marimo/milk10k/MILK10k_Training_Input/IL_4729044/ISIC_7541188.jpg,/marimo/milk10k_train_masks/IL_4729044_dermoscopic_mask.png,0.5275407407407408,valid,600x450,600x450
IL_4730511,IL_4730511,/marimo/milk10k/MILK10k_Training_Input/IL_4730511/ISIC_3591898.jpg,/marimo/milk10k_train_masks/IL_4730511_dermoscopic_mask.png,0.01565185185185185,valid,600x450,600x450
IL_4732001,IL_4732001,/marimo/milk10k/MILK10k_Training_Input/IL_4732001/ISIC_0838227.jpg,/marimo/milk10k_train_masks/IL_4732001_dermoscopic_mask.png,0.5437296296296297,valid,600x450,600x450
IL_4732392,IL_4732392,/marimo/milk10k/MILK10k_Training_Input/IL_4732392/ISIC_6788333.jpg,/marimo/milk10k_train_masks/IL_4732392_dermoscopic_mask.png,0.05581851851851852,valid,600x450,600x450
IL_4734157,IL_4734157,/marimo/milk10k/MILK10k_Training_Input/IL_4734157/ISIC_8405809.jpg,/marimo/milk10k_train_masks/IL_4734157_dermoscopic_mask.png,0.2316814814814815,valid,600x450,600x450
IL_4737161,IL_4737161,/marimo/milk10k/MILK10k_Training_Input/IL_4737161/ISIC_7138580.jpg,/marimo/milk10k_train_masks/IL_4737161_dermoscopic_mask.png,0.5173185185185185,valid,600x450,600x450
IL_4739106,IL_4739106,/marimo/milk10k/MILK10k_Training_Input/IL_4739106/ISIC_7018101.jpg,/marimo/milk10k_train_masks/IL_4739106_dermoscopic_mask.png,0.24368518518518517,valid,600x450,600x450
IL_4740973,IL_4740973,/marimo/milk10k/MILK10k_Training_Input/IL_4740973/ISIC_4329801.jpg,/marimo/milk10k_train_masks/IL_4740973_dermoscopic_mask.png,0.31875555555555557,valid,600x450,600x450
IL_4742005,IL_4742005,/marimo/milk10k/MILK10k_Training_Input/IL_4742005/ISIC_9683086.jpg,/marimo/milk10k_train_masks/IL_4742005_dermoscopic_mask.png,0.33365555555555554,valid,600x450,600x450
IL_4742371,IL_4742371,/marimo/milk10k/MILK10k_Training_Input/IL_4742371/ISIC_1139673.jpg,/marimo/milk10k_train_masks/IL_4742371_dermoscopic_mask.png,0.6219259259259259,valid,600x450,600x450
IL_4744956,IL_4744956,/marimo/milk10k/MILK10k_Training_Input/IL_4744956/ISIC_2741156.jpg,/marimo/milk10k_train_masks/IL_4744956_dermoscopic_mask.png,0.2073888888888889,valid,600x450,600x450
IL_4745332,IL_4745332,/marimo/milk10k/MILK10k_Training_Input/IL_4745332/ISIC_7367155.jpg,/marimo/milk10k_train_masks/IL_4745332_dermoscopic_mask.png,0.3458962962962963,valid,600x450,600x450
IL_4747873,IL_4747873,/marimo/milk10k/MILK10k_Training_Input/IL_4747873/ISIC_9314416.jpg,/marimo/milk10k_train_masks/IL_4747873_dermoscopic_mask.png,0.14996666666666666,valid,600x450,600x450
IL_4748724,IL_4748724,/marimo/milk10k/MILK10k_Training_Input/IL_4748724/ISIC_1302258.jpg,/marimo/milk10k_train_masks/IL_4748724_dermoscopic_mask.png,0.44024814814814817,valid,600x450,600x450
IL_4749815,IL_4749815,/marimo/milk10k/MILK10k_Training_Input/IL_4749815/ISIC_2484661.jpg,/marimo/milk10k_train_masks/IL_4749815_dermoscopic_mask.png,0.2981037037037037,valid,600x450,600x450
IL_4752808,IL_4752808,/marimo/milk10k/MILK10k_Training_Input/IL_4752808/ISIC_3853000.jpg,/marimo/milk10k_train_masks/IL_4752808_dermoscopic_mask.png,0.3552148148148148,valid,600x450,600x450
IL_4755561,IL_4755561,/marimo/milk10k/MILK10k_Training_Input/IL_4755561/ISIC_4174672.jpg,/marimo/milk10k_train_masks/IL_4755561_dermoscopic_mask.png,0.056933333333333336,valid,600x450,600x450
IL_4756008,IL_4756008,/marimo/milk10k/MILK10k_Training_Input/IL_4756008/ISIC_2686432.jpg,/marimo/milk10k_train_masks/IL_4756008_dermoscopic_mask.png,0.5099444444444444,valid,600x450,600x450
IL_4756985,IL_4756985,/marimo/milk10k/MILK10k_Training_Input/IL_4756985/ISIC_3705158.jpg,/marimo/milk10k_train_masks/IL_4756985_dermoscopic_mask.png,0.1270148148148148,valid,600x450,600x450
IL_4757654,IL_4757654,/marimo/milk10k/MILK10k_Training_Input/IL_4757654/ISIC_7144571.jpg,/marimo/milk10k_train_masks/IL_4757654_dermoscopic_mask.png,0.6182111111111112,valid,600x450,600x450
IL_4765483,IL_4765483,/marimo/milk10k/MILK10k_Training_Input/IL_4765483/ISIC_8332020.jpg,/marimo/milk10k_train_masks/IL_4765483_dermoscopic_mask.png,0.24968148148148148,valid,600x450,600x450
IL_4768081,IL_4768081,/marimo/milk10k/MILK10k_Training_Input/IL_4768081/ISIC_3836510.jpg,/marimo/milk10k_train_masks/IL_4768081_dermoscopic_mask.png,0.28942222222222225,valid,600x450,600x450
IL_4768101,IL_4768101,/marimo/milk10k/MILK10k_Training_Input/IL_4768101/ISIC_6164551.jpg,/marimo/milk10k_train_masks/IL_4768101_dermoscopic_mask.png,0.5849703703703704,valid,600x450,600x450
IL_4769652,IL_4769652,/marimo/milk10k/MILK10k_Training_Input/IL_4769652/ISIC_7718206.jpg,/marimo/milk10k_train_masks/IL_4769652_dermoscopic_mask.png,0.5411814814814815,valid,600x450,600x450
IL_4777060,IL_4777060,/marimo/milk10k/MILK10k_Training_Input/IL_4777060/ISIC_0370218.jpg,/marimo/milk10k_train_masks/IL_4777060_dermoscopic_mask.png,0.04061851851851852,valid,600x450,600x450
IL_4777292,IL_4777292,/marimo/milk10k/MILK10k_Training_Input/IL_4777292/ISIC_4454419.jpg,/marimo/milk10k_train_masks/IL_4777292_dermoscopic_mask.png,0.13022962962962964,valid,600x450,600x450
IL_4779406,IL_4779406,/marimo/milk10k/MILK10k_Training_Input/IL_4779406/ISIC_6104937.jpg,/marimo/milk10k_train_masks/IL_4779406_dermoscopic_mask.png,0.07917777777777778,valid,600x450,600x450
IL_4781564,IL_4781564,/marimo/milk10k/MILK10k_Training_Input/IL_4781564/ISIC_6884836.jpg,/marimo/milk10k_train_masks/IL_4781564_dermoscopic_mask.png,0.1974037037037037,valid,600x450,600x450
IL_4781957,IL_4781957,/marimo/milk10k/MILK10k_Training_Input/IL_4781957/ISIC_0591696.jpg,/marimo/milk10k_train_masks/IL_4781957_dermoscopic_mask.png,0.39857777777777775,valid,600x450,600x450
IL_4782455,IL_4782455,/marimo/milk10k/MILK10k_Training_Input/IL_4782455/ISIC_9521421.jpg,/marimo/milk10k_train_masks/IL_4782455_dermoscopic_mask.png,0.6012814814814815,valid,600x450,600x450
IL_4783389,IL_4783389,/marimo/milk10k/MILK10k_Training_Input/IL_4783389/ISIC_2591258.jpg,/marimo/milk10k_train_masks/IL_4783389_dermoscopic_mask.png,0.6440888888888889,valid,600x450,600x450
IL_4785654,IL_4785654,/marimo/milk10k/MILK10k_Training_Input/IL_4785654/ISIC_5614068.jpg,/marimo/milk10k_train_masks/IL_4785654_dermoscopic_mask.png,0.3378407407407407,valid,600x450,600x450
IL_4790851,IL_4790851,/marimo/milk10k/MILK10k_Training_Input/IL_4790851/ISIC_1446565.jpg,/marimo/milk10k_train_masks/IL_4790851_dermoscopic_mask.png,0.9655148148148148,valid,600x450,600x450
IL_4790856,IL_4790856,/marimo/milk10k/MILK10k_Training_Input/IL_4790856/ISIC_3384621.jpg,/marimo/milk10k_train_masks/IL_4790856_dermoscopic_mask.png,0.4215333333333333,valid,600x450,600x450
IL_4791300,IL_4791300,/marimo/milk10k/MILK10k_Training_Input/IL_4791300/ISIC_5763228.jpg,/marimo/milk10k_train_masks/IL_4791300_dermoscopic_mask.png,0.25773703703703704,valid,600x450,600x450
IL_4793144,IL_4793144,/marimo/milk10k/MILK10k_Training_Input/IL_4793144/ISIC_1307470.jpg,/marimo/milk10k_train_masks/IL_4793144_dermoscopic_mask.png,0.22157037037037036,valid,600x450,600x450
IL_4794803,IL_4794803,/marimo/milk10k/MILK10k_Training_Input/IL_4794803/ISIC_2754845.jpg,/marimo/milk10k_train_masks/IL_4794803_dermoscopic_mask.png,0.4558888888888889,valid,600x450,600x450
IL_4794810,IL_4794810,/marimo/milk10k/MILK10k_Training_Input/IL_4794810/ISIC_6930203.jpg,/marimo/milk10k_train_masks/IL_4794810_dermoscopic_mask.png,0.10563333333333333,valid,600x450,600x450
IL_4796364,IL_4796364,/marimo/milk10k/MILK10k_Training_Input/IL_4796364/ISIC_0310855.jpg,/marimo/milk10k_train_masks/IL_4796364_dermoscopic_mask.png,0.3837,valid,600x450,600x450
IL_4797529,IL_4797529,/marimo/milk10k/MILK10k_Training_Input/IL_4797529/ISIC_7657322.jpg,/marimo/milk10k_train_masks/IL_4797529_dermoscopic_mask.png,0.35335555555555553,valid,600x450,600x450
IL_4799699,IL_4799699,/marimo/milk10k/MILK10k_Training_Input/IL_4799699/ISIC_7283528.jpg,/marimo/milk10k_train_masks/IL_4799699_dermoscopic_mask.png,0.6004888888888888,valid,600x450,600x450
IL_4805155,IL_4805155,/marimo/milk10k/MILK10k_Training_Input/IL_4805155/ISIC_9451867.jpg,/marimo/milk10k_train_masks/IL_4805155_dermoscopic_mask.png,0.061237037037037034,valid,600x450,600x450
IL_4807547,IL_4807547,/marimo/milk10k/MILK10k_Training_Input/IL_4807547/ISIC_8331574.jpg,/marimo/milk10k_train_masks/IL_4807547_dermoscopic_mask.png,0.14752962962962962,valid,600x450,600x450
IL_4811840,IL_4811840,/marimo/milk10k/MILK10k_Training_Input/IL_4811840/ISIC_9922993.jpg,/marimo/milk10k_train_masks/IL_4811840_dermoscopic_mask.png,0.1391111111111111,valid,600x450,600x450
IL_4820678,IL_4820678,/marimo/milk10k/MILK10k_Training_Input/IL_4820678/ISIC_8776793.jpg,/marimo/milk10k_train_masks/IL_4820678_dermoscopic_mask.png,0.1342,valid,600x450,600x450
IL_4826188,IL_4826188,/marimo/milk10k/MILK10k_Training_Input/IL_4826188/ISIC_2725046.jpg,/marimo/milk10k_train_masks/IL_4826188_dermoscopic_mask.png,0.32355555555555554,valid,600x450,600x450
IL_4826540,IL_4826540,/marimo/milk10k/MILK10k_Training_Input/IL_4826540/ISIC_3320667.jpg,/marimo/milk10k_train_masks/IL_4826540_dermoscopic_mask.png,0.3010888888888889,valid,600x450,600x450
IL_4829953,IL_4829953,/marimo/milk10k/MILK10k_Training_Input/IL_4829953/ISIC_5350988.jpg,/marimo/milk10k_train_masks/IL_4829953_dermoscopic_mask.png,0.47229629629629627,valid,600x450,600x450
IL_4831805,IL_4831805,/marimo/milk10k/MILK10k_Training_Input/IL_4831805/ISIC_8633121.jpg,/marimo/milk10k_train_masks/IL_4831805_dermoscopic_mask.png,0.2957518518518519,valid,600x450,600x450
IL_4831820,IL_4831820,/marimo/milk10k/MILK10k_Training_Input/IL_4831820/ISIC_2590498.jpg,/marimo/milk10k_train_masks/IL_4831820_dermoscopic_mask.png,0.18143703703703704,valid,600x450,600x450
IL_4836988,IL_4836988,/marimo/milk10k/MILK10k_Training_Input/IL_4836988/ISIC_2735511.jpg,/marimo/milk10k_train_masks/IL_4836988_dermoscopic_mask.png,0.11178148148148148,valid,600x450,600x450
IL_4840616,IL_4840616,/marimo/milk10k/MILK10k_Training_Input/IL_4840616/ISIC_4683265.jpg,/marimo/milk10k_train_masks/IL_4840616_dermoscopic_mask.png,0.5038333333333334,valid,600x450,600x450
IL_4843671,IL_4843671,/marimo/milk10k/MILK10k_Training_Input/IL_4843671/ISIC_5178949.jpg,/marimo/milk10k_train_masks/IL_4843671_dermoscopic_mask.png,0.36198148148148146,valid,600x450,600x450
IL_4845726,IL_4845726,/marimo/milk10k/MILK10k_Training_Input/IL_4845726/ISIC_3999304.jpg,/marimo/milk10k_train_masks/IL_4845726_dermoscopic_mask.png,0.3796851851851852,valid,600x450,600x450
IL_4846711,IL_4846711,/marimo/milk10k/MILK10k_Training_Input/IL_4846711/ISIC_8421484.jpg,/marimo/milk10k_train_masks/IL_4846711_dermoscopic_mask.png,0.1733851851851852,valid,600x450,600x450
IL_4850244,IL_4850244,/marimo/milk10k/MILK10k_Training_Input/IL_4850244/ISIC_7454308.jpg,/marimo/milk10k_train_masks/IL_4850244_dermoscopic_mask.png,0.49705185185185186,valid,600x450,600x450
IL_4851899,IL_4851899,/marimo/milk10k/MILK10k_Training_Input/IL_4851899/ISIC_2029702.jpg,/marimo/milk10k_train_masks/IL_4851899_dermoscopic_mask.png,0.11557777777777778,valid,600x450,600x450
